lineText,sessionId,y_pred,y_prob_max,y_true
does ts product have a full nikon warrenty,INT-va1appin09-1437906293142-72710,Product Details,-0.349817426962,Manufacturer Information
do u price match with home base,INT-va1appin08-1438936783311-108537,Price Match,0.257610533628,Price Match
 i need help in completing ts gift card im stuck at te billing address part,INT-va1appin08-1445112524898-45516,Giftcard_Issues,-0.583332924959,Order_Issue
" i am wondering if you have any ""non"" smart tvs available at decent prices i am looking at getting one between 48 or more inches120hz refresh rate and 1080p i see a lot of them now are smart but im looking to get one that doesnt have the smart features also i was wondering if i purchase online if i can use cartwheel 10off",INT-va1appin05-1445003231282-35046,Order_Issue,-0.196852499079,Product Details
"i am choosing to pick up an online order at qa store1 of the items will be availale xxxxxx to xxxxxxthe other 2 items will be availabe witn 2 hoursi only want to make 1 trip to the store but i saw that i would have to pick up in 4 days if i choose store pick up so i would have to make 2 trips ""well i am ordering sometng from a baby registry so i do not want to wait because i am sure what i want will be chosen by someone else it does not make sense to me  i should be able to make one trip""",INT-va1appin06-1445043867652-40691,Store_Pickup_Queries,0.529631014431,Store_Pickup_Queries
 if i wanted to sp my bridesmaid dresses to each brides maid can i use different addresses for each ok that would work thanks,INT-sv1appin07-1445199835938-1040,Shipping Inquiry,0.633538422047,Shipping Inquiry
when will i get ts order mouse deterents it just says 2 items,INT-sv1appin08-1441247465059-13697,Order_Issue,0.274791965649,Shipping Inquiry
 i am about to place a small order wch includes a couple of fake beards for halloween costumes can you tell me when i can expect the order to arrive if i order as soon were done,INT-sv1appin09-1445200981368-1068,Shipping Inquiry,-0.357549213339,Shipping Inquiry
i am having trouble putting in a promo code to get a 5 discount on my order would you be able to help me with ts,INT-va1appin07-1444970069755-32845,Promotions/Deals/Discounts,0.404268543113,Promotions/Deals/Discounts
is the coupon for on line shopping only,INT-sv1appin07-1447617845827-51412,Promotions/Deals/Discounts,0.838485350301,Promotions/Deals/Discounts
i have a coupon i received at target a few days ago it doesnt appear to be working online the coupon is for 10 off a baby purchase at targetcom there are no requirements that are listed that i seem to be missing i am trying to purchase baby wipes rmtnygwghgktcbb,INT-va1appin08-1445045241404-40816,Promotions/Deals/Discounts,0.15291538668,Promotions/Deals/Discounts
i would like to order a sofa and a tumble dryer but i have a argos gift card to use is it possible to order and pay in store but ask to be delivered at home,INT-va1appin09-1438975953739-111325,Shipping Inquiry,-0.441615585916,Payment Issues
 jude i am placing an order and i wanted to know in order to get the 10 off 75 using order pick up do i have to make separate orders to get more than 10,INT-va1appin09-1445044490589-19345,Promotions/Deals/Discounts,0.131949462117,Order_Issue
can we order and pay for an item that is currently out of stock ,INT-sv1appin09-1438338793543-101601,Product Inventory,0.03241384707,Order_Assistance
i placed an order to pick up in store and i was wondering if the owner of the card had to come with me or if i can just go myself,INT-sv1appin08-1447622010739-51867,Store_Pickup_Queries,0.507557043745,Store_Pickup_Queries
do you know if the eddie bauer trail guide is available in omaha stores,INT-va1appin06-1445028042980-38878,Product Inventory,0.282479657229,Store_Pickup_Queries
 am i able to order ts in store for home delivery so i can use nectar points,INT-va1appin10-1438778654400-96299,Product Inventory,-0.539979699233,Payment Issues
" may i use manufacturers coupons and cartwheel if i use the pick up in store promotion ""so although ill be at the store for the online pickup thats a no"" thank you",INT-va1appin06-1445010476447-36179,Store_Pickup_Queries,0.200438757439,Store_Pickup_Queries
visitor 335 trying to order and put in my zip wch is 49014 im in battle creekmicgan but would like to send to louisvillekentucky,INT-node0-1401718282500-335,Order_Issue,-0.435522781659,Order_Issue
can i order ts online online item  xxxx-xxxx-90 are you able to verify if t have ts in store it says in stock but would like to verify before i head to the store,INT-va1appin09-1445023862757-16857,Product Inventory,-0.00269626652487,Product Inventory
 henry i need to have these diapers in the name of cindy teun in sacramentohow do i do that t dont have to be spped i believe she is registered there in sacramento i believe so,INT-sv1appin09-1445199636538-1033,Shipping Inquiry,0.611653922827,Shipping Inquiry
 stan i am trying to use my target gift cards also with ts purchase and applying it to promo code but not doing anytng its a target gift card but using the one it says to scratch off and use online access  it says,INT-va1appin05-1445016828234-37157,Giftcard_Issues,0.927866179947,Giftcard_Issues
 do you sp to canada why,INT-va1appin08-1444962578024-32200,Shipping Inquiry,1.21476971693,Shipping Inquiry
can you tell me what the differences are between freezers 3689916 and 3594063 please,INT-sv1appin08-1438599094296-113395,Product Comparison,-0.0877061200055,Product Comparison
 how do get buy now and pay late r,INT-sv1appin10-1438085613054-82761,Payment Issues,-0.238229741473,Payment Issues
went to store to pick up one of the layaways and t cant find any of them and i have 3 what do i do now,INT-sv1appin10-1447511164370-42368,Store_Pickup_Queries,0.232797558988,Layaway Query
visitor 4734 is a flash drive better to have then a hard drive im looking at either getting a mac or msi,INT-node0-1401808675134-4734,Product Details,0.57807812951,Product Details
" ""i am trying to order a gh chair on a baby gift registry for 16999 tax should be 1020 but its coming up 1377 also for spending over 15000 on baby items i am getting a 2500 target gift card how do i go about having the gh chair sent to the new mom and the gift card sent to myself"" ""okay im at the page where i enter my credit card information is it after that""",INT-sv1appin06-1445180026978-502,Giftcard_Issues,-0.303164747027,Giftcard_Issues
windering how i apply for credit,INT-va1appin06-1439195278994-121286,Payment Issues,0.153679334968,Product Details
visitor 4677 what can i do to end my verizon contract and switch to sprint,INT-node0-1401807793765-4677,Plan Device Upgrae,0.433001538588,Plan Device Upgrae
" im trying to place an order but it keeps saying exception occurred is there sometng wrong with the website right now ""got it here it is xxxx-xxxx-5048"" im getting three of the threshold starburst mirrors",INT-va1appin08-1445016979573-37186,Order_Issue,0.255682128552,Order_Issue
alex can you price match online items,INT-sv1appin10-1447525501380-44218,Price Match,1.50997953037,Price Match
do you get the sale price using layaway,INT-sv1appin07-1447511542879-42412,Price _Enquiry,0.399466628794,Price _Enquiry
is ts bed a full kingsize,INT-sv1appin08-1438276038494-97725,Size-Shape,-0.332473531118,Size-Shape
the items in my cart are old  i have received them how do i get rid of them,INT-va1appin08-1445053935417-41458,Order_Issue,-0.166555149825,Order_Issue
would like to add another twin microfiber sheet set in indigo color is it available in indigo color,INT-va1appin08-1444960493261-31988,Product Details,-0.0390181901175,Product Inventory
visitor 6118  okay so im an employee at best buy and i was talking with someone on here the other day and t said i could get the employee price on a apple computer then from that price i could take the student discount off that visitor 6118 is ts possiple visitor 6118 possible,INT-node0-1401824655340-6118,Promotions/Deals/Discounts,0.701329882521,Promotions/Deals/Discounts
i am unable to make a payment on my second layaway,INT-sv1appin10-1447466196449-39977,Payment Issues,0.322960706343,Layaway Query
visitor 9173 i am with sprint carrier how can i check if i can get the tab 3 for 169 it would be an upgrade visitor 9173 ,INT-node0-1404311007038-9173,Plan Device Upgrae,1.01074887024,Plan Device Upgrae
can ts tv be mounted on the wall thank you,INT-va1appin09-1445114376783-24308,Product Details,-0.261621894975,Product Details
the coupon code i eneterd said it isnt valid on the item,INT-sv1appin05-1447506901098-41976,Promotions/Deals/Discounts,0.895920979724,Promotions/Deals/Discounts
 can you tell me how the layaway plan work,INT-sv1appin09-1447558186524-47598,Layaway Query,0.284867761766,Layaway Query
im looking for ts shoes promocode,INT-sv1appin07-1447553079618-47264,Order_Issue,-0.332914458113,Promotions/Deals/Discounts
i just wondered if you us ups or post office for spping i just worry if im not home to sign for the package that t wont leave it and ill have a hard time getting it thanks for the info ok thanks no i tnk ill hold off on ordering the item tho its for christmas thanks tho,INT-sv1appin08-1441490725372-28232,Shipping Inquiry,0.409128289967,Shipping Inquiry
 i have here the mem who wants to cancel the order,INT-sv1appin05-1447544140628-46459,Cancellation,0.836482950205,Cancellation
would u price match tesco price for ts,INT-va1appin07-1437578679672-51207,Price Match,1.07992539527,Price Match
"number 1 i cant get the promo code ""the server seems to not be working i keep needing to put my credit card in multiple times and now i cant get promo code"" ""initially it gave it to me now it wont that i have restarted the order"" i am signed in as a guest i am concerned at ts point that i will be charged multiple times and or the item will be sent multiple times",INT-va1appin09-1445108939068-23712,Promotions/Deals/Discounts,0.0290506316278,Promotions/Deals/Discounts
i was wondering where in mn 55107 are could i find item spm10174324525,INT-sv1appin07-1447643010690-54264,Product Details,-0.160467297348,Product Details
i was offered an argos card a few months back but declined it i have just moved into a new property and need new sofas i just wanted to know if ts would be possible for me,INT-sv1appin05-1438079726104-82565,Payment Issues,0.571827698381,Payment Issues
ive tried multiple times to place an order for store pick up and it keeps giving me an error page xxxx-xxxx-3043,INT-va1appin07-1445102341686-44364,Store_Pickup_Queries,0.363942038887,Store_Pickup_Queries
"trying to place an order and it keeps telling me to confirm my security code ""i put in all my info to approve order then it shows in red to confirm security code"" ""so i put it in again and my email address again  t complete order and the same tng""",INT-va1appin08-1445015992642-37035,Order_Issue,1.350801164,Order_Issue
i am trying to purchase a wasng macne i have already entered my details but t do not appear to have been accepted can you sort ts out for me,INT-va1appin10-1439237557543-124630,Order_Assistance,-0.339473468815,Checkout Issue
visitor 4036 no when i place the order it just returns me to the same page and never completes the order process,INT-node0-1402357151736-4036,Order_Issue,0.0177900447836,Order_Issue
visitor 1534 i have been trying to purchase a canon eos rebel t3 w two lenses amp a 16gb memory card amp a case for the sale price of 34998 but every time i try to check out there is a problem can you help me,INT-node0-1404154135756-1534,Order_Assistance,-0.0467438252636,Order_Assistance
" susan i was checking out earlier and it said that the items i chose couldnt be delivered due to restrictions restrictions being po box and state of ny i could maybe remove the po box but ny ""sure womens layering tank - fresh wte and black xs and ecom xl casual socks indigo 4-10""",INT-va1appin05-1445115443641-45824,Shipping Inquiry,0.155641994326,Shipping Inquiry
i am looking for an avoidable wasng macne and cant decide between an indesit and beko and wether to go for 6kg or 7kg drum,INT-va1appin08-1438892115311-105678,Product Inventory,-0.301728426755,Product Comparison
i was trying to do an online layaway,INT-sv1appin05-1447629431397-52727,Layaway Query,1.29216755769,Layaway Query
visitor 4817 does sony make a current vaio that isnt touchscreen,INT-node0-1401809966119-4817,Product Details,0.175512024207,Product Details
 jason im ordering the koala bear cld costume for my daughter she is a small size 4-6 it says that in the size area but right next to the costume name it keeps says l 10-12m just want to make sure i am going to receive a small okay,INT-va1appin10-1445027298210-17372,Product Details,-0.061108554014,Product Details
if i buy it and dont like it could i return it to the store to get a full refund,INT-va1appin06-1437748787928-65641,Return Policy,1.78181234602,Return Policy
i cannot progress with my order it is not available for collection but cannot select home delivery,INT-va1appin10-1437638912952-56454,Shipping Inquiry,0.108055585044,System Issue
yes i have resvered it at the wrong store   what can i do,INT-va1appin07-1437417042849-37342,Store_Pickup_Queries,-0.322153136148,Order_Assistance
correct price please advertised on tv at pound179,INT-va1appin05-1437409862651-36385,Price _Enquiry,0.0346642971065,Price _Enquiry
i am tryin to get a oder but it isnt lettin me do it,INT-sv1appin05-1447514961841-42824,Promotions/Deals/Discounts,-0.336190402378,Order_Issue
how many pieces does it come in when delivered,INT-sv1appin05-1438333310686-101408,Product Details,0.161523193392,Color
 there i am trying to enter the code for 5 off 25 but when i put the code in and push apply notng happens,INT-va1appin07-1444958876448-31779,Promotions/Deals/Discounts,0.397042517142,Promotions/Deals/Discounts
visitor 3996 i tried to put promotional code for college student discount for latest mac air 11 inch for 150 dollars discount said not eligible why,INT-node0-1401767253016-3996,Promotions/Deals/Discounts,1.64153164643,Promotions/Deals/Discounts
in fact last night i put some items on my trolley wit a view to have them delivered  how ever the process asked for my post code but it would not accept it so at the moment i cannot pay for my goods or have them delivered,INT-va1appin07-1438861965951-103122,Order_Assistance,0.405527781715,Checkout Issue
 was looking for an item to be sent from one store to another can you help me ok thanks,INT-sv1appin05-1445194725220-899,Store_Pickup_Queries,-0.231633488633,Shipping Inquiry
i am expecting a delivery on wednesday and my address is incorrect i tried to change it on line butit still has wrong address,INT-sv1appin07-1447633521226-53222,Shipping Inquiry,-0.0495081244256,Account_Enquiry
mary had a little lamb her father shot it dead and now it goes to school with her between 2 chunks of bread,INT-va1appin08-1438852085555-102662,Account_Enquiry,-0.736292753302,Color
i have ordered 3 lots of chairs 2476728 and i have put my post code in and t are not available for sr4 6rs could t be delivered from another store round the sunderland area,INT-sv1appin06-1438624577788-115514,Product Inventory,0.547177555096,Product Inventory
how hard is it to build,INT-va1appin08-1438883717631-104962,Product Details,0.111630362045,Material
 just wondered how quickly ts could be delivered am completing on property on monday so would need it to come tuesday morning,INT-va1appin05-1438716072251-92076,Shipping Inquiry,0.288128982683,Shipping Inquiry
 i am purchasing a biddeford electric blanket is it eligible for the fall15 discount,INT-va1appin10-1445127487528-25518,Promotions/Deals/Discounts,0.855360468411,Promotions/Deals/Discounts
i cannot get to layaway,INT-sv1appin08-1447621767997-51843,Layaway Query,2.87461955073,Layaway Query
4064554,INT-va1appin06-1439032485570-113820,Account_Enquiry,-0.736292753302,Product Comparison
"i am trying to order copper hands lxl to pick up at the store in springfield mo 65804 it says it is available for store pick-up but it wond let me make that selection i wants to sp ""it wants to sp not i want to sp i want to pick up"" thank you",INT-va1appin10-1445010179579-14734,Store_Pickup_Queries,0.535894074115,Store_Pickup_Queries
its a wasng macne bush f721qw the post code is bt35 9pw,INT-va1appin07-1439121898333-117411,Product Inventory,-0.0992645449012,Shipping Inquiry
would lke to buy a washer could you help,INT-va1appin09-1439122190392-117419,Order_Issue,0.0831806068497,Product Inventory
visitor 29654 what is the difference between ma book note book vs mac book pro,INT-node0-1402803918182-29654,Product Details,0.80325962546,Product Details
when i order item 2272904 will i get it for 9179 if i pick it up at the store,INT-va1appin10-1437999783229-77139,Store_Pickup_Queries,0.363694930247,Promotions/Deals/Discounts
if the item is available in store why is it not available for pick up,INT-va1appin05-1445023645113-38221,Store_Pickup_Queries,0.649431956413,Store_Pickup_Queries
visitor 73 trying to buy a gold i phone 5s for sprint but it keeps kicking me off at checkout any suggestions,INT-node0-1401713070420-73,Plan Device Upgrae,0.231554011755,Order_Issue
do you have any mechanics tool sets that are made in usa,INT-sv1appin05-1447579848485-48506,Rewards,-0.456843474574,Product Inventory
ineed a silver frost free fridge freezer less than 166mtrs in height,INT-va1appin06-1439198127985-121420,Size-Shape,0.399779509678,Product Details
here is louis bardfield re order 958467928 nev 10 for 18 cf refridge to be spped to fort lauderdale fl---it was ordered via paypal as a layaway plan---would like to arrange full payment instead to expidite delivery also ts item will be transspped overseas so do not unpack please advise how to change paypal payment method,INT-sv1appin06-1447512721059-42548,Payment Issues,-0.0806604359932,Payment Issues
visitor 29241 how long is the monoprice 8 x 5 inc drawing tablet on sale for,INT-node0-1402794474436-29241,Product Details,0.0098154722667,Product Inventory
can you tell me when the vax u88 red and black on offer pound8999 is going to be in stock again,INT-va1appin07-1438800713372-98664,Product Inventory,0.536182871063,Product Inventory
can u have special delivery,INT-va1appin07-1439219111354-122837,Shipping Inquiry,-0.0731667132155,Shipping Inquiry
im looking at the hedstrum saturn swing glider also does that mean its not available just now,INT-va1appin07-1439238371062-124711,Product Inventory,-0.155387996378,Product Inventory
im wanting to know if i can get it on a 6 months deal,INT-sv1appin05-1438276121784-97738,Payment Issues,-0.331662482785,Payment Issues
can you use your reward points if you put sometng in laway online,INT-sv1appin06-1447595796638-49215,Rewards,1.60152916809,Layaway Query
 yes i have a red card but i am not sre wch account is ts card connected too is there anyway to look that up ok thanks yes sorry debit ok thanks,INT-sv1appin09-1441337023041-26276,Payment Issues,-0.312345608828,Rewards
can you tell me hoe firm the matress is in relationsp to the 1-4 grading 1 being soft and 4 hard,INT-va1appin08-1438711732001-91652,Product Details,0.853483951428,Material
i want to buy a cooker on the 6 month pay later i have entered my details to apply for argos card pressed submit and notng happens,INT-va1appin09-1438787632397-97158,Payment Issues,0.195890247155,Promotions/Deals/Discounts
i am tnking of ordering the laniege bb cuson medium online can i return it if the color dont blend well on my skin ok thank you no thats all thank you,INT-sv1appin10-1441463978156-35042,Return Policy,0.0732563523687,Return Policy
yes please im moving into a new flat next friday and was wondering what the delivery date might be   i need one as soon as really,INT-va1appin07-1438878135632-104479,Shipping Inquiry,1.14372734837,Product Inventory
 lia i am visiting the us arriving on 11 november and i need to order a carseat for my baby how long does it take to sp to pasadena ca 91101 just wondering how far ahead i should order it thanks thanks,INT-va1appin09-1444999458556-13170,Shipping Inquiry,0.315975738929,Shipping Inquiry
do you do layaway,INT-sv1appin08-1447552221759-47190,Layaway Query,2.87461955073,Layaway Query
 there can you tell me if you still have the deal on when if you spend over pound100 you get pound10 to spend,INT-sv1appin06-1438117129536-86246,Promotions/Deals/Discounts,0.653067955577,Promotions/Deals/Discounts
i am not able to add my points earned of 41dollars and change to the product i want to purchase on line,INT-sv1appin05-1447644754751-54427,Rewards,0.539345247294,Rewards
what is the spin speed of the bush wasng macne f721qw,INT-va1appin09-1439137972691-118109,Product Details,0.596948108287,Product Details
i am trying to pay using a promo code under reserve collect and fast payment section it goes straight to my saved credit card so i cannot put in the codes for discount how do i get to the screen that allows me to enter codes,INT-sv1appin06-1438351046272-102282,Promotions/Deals/Discounts,0.399725665367,Order_Assistance
someone has used my email address for their account i would like ts to be changed,INT-sv1appin09-1447486794658-41199,Account_Enquiry,-0.392480845099,Account_Enquiry
i want to order a bed online there is no option for store pick up so we are being charged a handling fee can we sp to store so have no handling fee five button bed - zuma caviar queen seekonk mass or swansea mass how do we enter ts online ok thanks bye no we are good thank you,INT-sv1appin07-1441490920116-37134,Shipping Inquiry,0.77189834551,Shipping Inquiry
 diana i keep entering my email address and it wont take it ts is my correct email,INT-va1appin10-1445007723726-14344,Order_Issue,0.13088844321,Order_Issue
i am trying to find out about some snow tires i purchased about a year ago trying to find the size and mak,INT-sv1appin09-1447609075969-50479,Order_Issue,-0.351723682808,Product Details
can i make a payment for an instore layaway online or over the phone,INT-sv1appin09-1447605435995-50099,Layaway Query,1.30972291259,Layaway Query
"yes want to order item for instore pickup store selector not working xxxx-xxxx-9691 nerf n strike elite rapidstrike ""want to check zip codes 20853 20874 and 20755"" cs-18 blaster",INT-sv1appin07-1441377311650-28756,Store_Pickup_Queries,0.467101736798,Store_Pickup_Queries
could i get my pound10 voucher of my order for the nest of tables,INT-va1appin09-1439049890577-114673,Rewards,0.0716506330923,Promotions/Deals/Discounts
 jay wanted to know if you will price match i can buy ts item on wayfair for 219 including tax 21999 including tax with free spping thanks for checking,INT-va1appin06-1445091773790-43197,Price Match,0.338060969148,Price Match
 if i purchase 5779721 a canon lens as a gift if unopened can i return it,INT-sv1appin09-1438172628622-90120,Return Policy,0.576167675373,Return Policy
i need faster spping im currently looking for it will that be on the final page for check out on the review page review your order,INT-sv1appin10-1441398778613-31442,Shipping Inquiry,-0.228606613952,Shipping Inquiry
when does the indoor furniture deals finisng,INT-va1appin08-1437424151304-38315,Promotions/Deals/Discounts,0.463964897241,Promotions/Deals/Discounts
thanks i need to order it  pay with my argos card and arrange for delivery disconnection and connection cant seem to find how to do that on line,INT-sv1appin07-1438193592011-92092,Order_Assistance,-0.133733295328,Order_Assistance
need new built in electric oven black prefered,INT-va1appin07-1439053653387-114898,Product Details,0.154926793446,Size-Shape
yes i am trying to find a slim line rige freezer no wider than 43 incheswide,INT-sv1appin05-1438103002221-84593,Size-Shape,-0.0950577224872,Size-Shape
yes i was hoping to order ts tonight but it is saying it is out of stock do you know when it will be available to order,INT-va1appin07-1438894069770-105838,Product Inventory,0.80597945007,Product Inventory
where should i enter the promo code i couldnt find the slot i have added to the cart,INT-va1appin08-1445034816786-39743,Promotions/Deals/Discounts,0.695211847264,Promotions/Deals/Discounts
what is the depth of the product,INT-va1appin08-1437837018776-70215,Size-Shape,-0.185517611394,Size-Shape
i need a web address to file a complaint no i just went through a poor experience with your people and i need to report it thank you,INT-sv1appin10-1441207385971-13353,Shipping Inquiry,-0.46901970558,Store_Pickup_Queries
"i cant seem to select a store for spping to store t all say ""not sold at ts store"" but i cant select it ""seems like target should explain that on website instead of frustrating customers but thank you for ts info"" ""yes im sure i can sp to my personal address for 5 its not worth it ill find the item someplace else but thanks again""",INT-sv1appin10-1441067541776-5332,Store_Pickup_Queries,0.871424265415,Store_Pickup_Queries
what is the difference between the bush bsff55152w fridge freezer for pound21998 and the bush bsff55152w fridge freezer pound 19999,INT-sv1appin08-1438192821928-92038,Product Details,-0.314927819288,Product Comparison
"pumpkin light up 21"" says it is in stock but estimated arrival date is xxxxxx does not makes sense if it is in stock  by the way ",INT-va1appin09-1445021979028-16576,Product Inventory,0.736253296765,Shipping Inquiry
 there i called my local store but no one answered i am trying to find out if a specific lands end item is available in my store or not it was not clear from looking at the product page,INT-sv1appin10-1447461830740-39550,Store_Pickup_Queries,0.0195056557196,Product Inventory
i received an order confirmation 956142646 but no order or spping shows up even after printing the receipt from the online page confirmation from the pay page,INT-sv1appin08-1447525419706-44207,Order_Issue,-0.0650254886941,Shipping Inquiry
does the macne really have a 10 year guarantee,INT-va1appin06-1437683764725-60828,Manufacturer Information,0.446525979425,Manufacturer Information
 when is the bush bcf198l chest freezer- wte gonna be in stock again 2472258,INT-va1appin09-1438690684711-89706,Product Inventory,1.03923294333,Product Inventory
"can i use my pharmacy rewared 5 off online> where do i enter the code ""ok i tnk ts one is only for the store because that didnt work when i tried earlier""",INT-va1appin10-1445025644147-17122,Promotions/Deals/Discounts,0.256849212744,Promotions/Deals/Discounts
my name is penny and i want to put a power wheels kawaskai kfx green on layaway but it wont let me,INT-sv1appin08-1447460199325-39367,Layaway Query,1.01755730689,Order_Issue
why is i can order the same sofa on the homebase pages for alot less when agros is in the homebase store,INT-va1appin05-1437653737842-57371,Price Match,0.303563168254,Product Comparison
so citicard at first declined my card now its accepting it,INT-sv1appin07-1447621657043-51834,Payment Issues,0.217726374116,Payment Issues
 there i was wondering  i have an argos card an was wondering if i was to buy say 3 tngs that came to pound500 would that mean i would have 12months intrest free,INT-sv1appin08-1438591444493-113079,Payment Issues,0.459427899006,Payment Issues
yes i applied for the argos card to purchase ts bike do i have to wait for the credit card to arrive before being able to use it,INT-va1appin09-1437829862950-69861,Payment Issues,0.845218506316,Payment Issues
do i need to go to my local store for the no money down layaway,INT-sv1appin06-1447468298593-40158,Layaway Query,0.711275542491,Layaway Query
ye yes i would like to buy a items online and pick it up in the store am i allow to do that ,INT-va1appin10-1445108549424-23673,Store_Pickup_Queries,0.411212225411,Store_Pickup_Queries
is ts silbury double bed frame flatpack,INT-va1appin09-1439223130969-123232,Product Inventory,-0.315621839571,Product Details
is it 20 of all furniture with the code,INT-va1appin08-1438781272505-96530,Promotions/Deals/Discounts,0.716527240983,Promotions/Deals/Discounts
how do i select delivery date and time,INT-va1appin09-1437745062935-65309,Order_Assistance,-0.391921120783,Order_Assistance
i am ordering these toys for a toy drive that my daughter in law is helping with in virginia the spping address is different from the billing address how do i proceed also i need them their as soon as possible,INT-sv1appin09-1445192944767-847,Shipping Inquiry,0.675122982879,Shipping Inquiry
 can you help me to check if the plips norelco shaver 6100 available at sterling store i need to order online and pick up in store it say available at my store but i can not add it to my card yes sir and how can i apply for 20 off coupon,INT-sv1appin09-1441067613700-5350,Store_Pickup_Queries,0.921802928619,Store_Pickup_Queries
i was looking at ts item earlier today and there was a code furn15 that could be used for a discount why has it disappeared,INT-va1appin05-1437486546425-42958,Promotions/Deals/Discounts,0.693597044215,Promotions/Deals/Discounts
visitor 15050 the black life proof case for iphone 5 shows order today pick up today at north arlington store but when i look at stores available none show avail including the north arlington store,INT-node0-1401998428675-15050,Store_Pickup_Queries,0.834733561957,Store_Pickup_Queries
 do you price match with homebase,INT-va1appin05-1437497224890-44245,Price Match,1.67422909968,Price Match
i need to put in a coupon code not showing any place to,INT-va1appin09-1445033890362-18233,Promotions/Deals/Discounts,0.622834757116,Promotions/Deals/Discounts
for some reason the security code of my credit card is giving me trouble should i start over again,INT-va1appin08-1445107279356-44928,Order_Issue,0.132985913574,Order_Issue
im looking for a wasng macne that is no wider than 55cm,INT-sv1appin05-1438152255702-89105,Size-Shape,0.692856381978,Size-Shape
i need to return some bootshow do i start doing the process,INT-sv1appin05-1447625235640-52239,Return Policy,0.773181929519,Return Policy
do you sell apple laptops,INT-va1appin08-1439145136375-118436,Product Details,-0.0955003950686,Product Details
"when i try to ""proceed to checkout"" i keep getting a null error message",INT-va1appin09-1445005438347-13981,Order_Issue,0.962676503845,Order_Issue
id like to order some items for in-store pick up on sept 15th how long can items be held for in-store pickup,INT-sv1appin07-1441490190848-37090,Store_Pickup_Queries,1.26137744384,Store_Pickup_Queries
 i was looking to buy the sofa 6292104 and saw it was on sale for 15 off the other day but no longer is on sale any idea whether it will go back on sale anytime soon,INT-va1appin08-1438694658537-89964,Price _Enquiry,-0.089870704632,Promotions/Deals/Discounts
im looking to buy a chest freezer how long will it take to deliver,INT-va1appin06-1438722744535-92727,Shipping Inquiry,0.139183445273,Shipping Inquiry
 does ts product have a manufacturers warranty thanks,INT-va1appin05-1437589474654-52501,Warranty Enquiry,-0.0207548008858,Manufacturer Information
when would the item in my trolley be back in stock,INT-va1appin05-1439065223783-115476,Order_Assistance,0.136611786381,Product Inventory
can you order online and pay in store,INT-sv1appin08-1447606697249-50233,Payment Issues,-0.219300578434,Payment Issues
looking to buy a condenser dryer would the crescent link store in londonderry have any to buy straight away or do t all have to be ordrerd for delivery,INT-sv1appin08-1438627129470-115798,Product Inventory,-0.350467696231,Product Inventory
i e just received an e-mail with the extra discount code wte10 but it says it ended tuesday is it still too late to use the code,INT-va1appin06-1437672166277-59424,Promotions/Deals/Discounts,0.711704279581,Promotions/Deals/Discounts
im trying to place an order through the website with my target red card whenever i get to the portion where i put in my pin i get an error message i know my pin is correct i placed an order earlier today im not sure why im getting ts error okay thank you,INT-va1appin08-1445120483033-46328,Order_Issue,0.456952089656,Order_Issue
"where is the option to include a gift card so the recipient knows who is sending these items ""well help me on what page is ts option""",INT-va1appin05-1445042160655-40528,Product Details,0.264190089003,Product Details
i want to know if you have a item in stock darth vader grapc tee and it is on clearance for 500 it was originally 10,INT-sv1appin07-1445192841415-844,Product Inventory,0.222692636654,Store_Pickup_Queries
 there i would like to order for delivery a dc44 orgin dyson hand held hoover code 2457431 with a free tool kit promotional price pound19999 but i have also got a quote floor 10 that would bring it down to pound17999 but cant seem to get the quote in ,INT-va1appin07-1437565592377-49913,Promotions/Deals/Discounts,1.0554252934,Order_Assistance
could you please tell me the dimentions of item 4259826 i would like to order with the malibu cabin bed and want to check ts is the correct size please ,INT-va1appin07-1438679826353-89446,Size-Shape,-0.00981585358137,Size-Shape
how many litter is ts,INT-va1appin07-1437488080214-43120,Product Details,-0.275077734204,Size-Shape
im looking at item 1024470 dslr camera at reduced price of pound46999 it also says that there is pound50 cashback that does that mean,INT-va1appin09-1439110418440-117071,Price _Enquiry,-0.384697040344,Promotions/Deals/Discounts
i have never seen a handling charge on anytng ive ordered before so because we get free spping we get charged a handling fee instead same tng isnt it thats awesome thank you i appreciate it,INT-va1appin07-1445114390692-45708,Shipping Inquiry,1.68821931194,Shipping Inquiry
 lorene i wanted to check if the dimensions of the product include itch handles on to see whether it will fit through my door,INT-sv1appin06-1438634767792-116531,Product Details,0.140651606508,Size-Shape
i want to order a freezer but cant remember my email or password,INT-va1appin10-1437671804280-59376,Account_Enquiry,0.205037461004,Order_Assistance
how can i find the cart number xxxx-xxxx-7608,INT-va1appin08-1445134295056-47420,Promotions/Deals/Discounts,-0.531762753203,Giftcard_Issues
 yes does the discount code of 15 off pound100 apply to mattresses,INT-va1appin05-1437991744941-76729,Promotions/Deals/Discounts,1.42442609658,Promotions/Deals/Discounts
" i am in cart xxxx-xxxx-3205 and it wont let me complete my purchase ""i have cleared all cookiescaches and started from scratch and ts is still occurring i receive the message """"oops an exception occurred"""""" yes",INT-va1appin07-1445124169522-46640,Order_Issue,1.0653889099,Order_Issue
"i have no ""add to cart"" option when i want to put it in my cart",INT-sv1appin07-1447540914141-46137,Order_Issue,0.248251171743,Order_Issue
how do i redeem my 5200 in surprise points,INT-sv1appin07-1447514717366-42790,Rewards,2.30635104834,Rewards
