lineText,sessionId,y_pred,y_prob_max,y_true
locked out of account,ID1223565647,Account Disabled,0.350088668145,Login Issue
trying to watch tv on my ipad sign in not working,ID1230790733,Tv Setup,-0.504277453255,Login Issue
only one box is working right so i need you guys to send a signal to them please,ID1236988516,Cable Box Not Working,0.170694069502,Cable Box Not Working
how do i set up my twc email so that i can download free anti-virus software,ID1228447216,Email Issue,0.45381142214,Anti Virus
my id was disabled,ID1229654062,Login Issue,-0.302751131807,Account Disabled
losing internet connection,ID1233649279,Internet Not Working,0.292607691801,Internet Not Working
my wifi says i have full bars but no connectivity,ID1229488790,Home Wifi,0.458632744834,Speed Issue
can i be sent a new wifi modem,ID1228589992,Home Wifi,0.112432035495,Purchase Modem
locked out of my account,ID1230002930,Account Disabled,0.350088668145,Account Disabled
cannot get wireless printer to hook into router tried the printer wizard and cannot recognize the security code but finds the network help,ID1223347701,Login Issue,-0.729601128691,Home Wifi
cannot sign in to mobile tv app,ID1229125903,App Issue,-0.222159254643,Login Issue
cable box not activated,ID1224157835,Cable Box Not Working,0.278938070786,Cable Box Not Working
my internet keeps going out is there an outage in my area,ID1224231142,Service Availablity,0.00069671740602,Internet Not Working
when is our internet and television service going to be repaired,ID1230702665,Internet Not Working,0.292607691801,Account Info
"since 12 am the tv guide hasnt been working the tv guide ont come up and a message comes up saying ""program guide unavailable plese try agin later"" how do i fix that ",ID1228532127,Signal Issue,-0.594593786902,Tv Not Working
how many converter boxes do i need for 3 tvs,ID1228737750,Signal Issue,-0.60878007916,Tv Setup
not getting all my emails,ID1231347111,Login Issue,-0.729601128691,Email Issue
how can i put a password on my router,ID1229931397,Login Issue,0.628693369974,Account Info
tv says no signal,ID1223217821,Signal Issue,-0.594593786902,Signal Issue
"my picture says ""you channel will apear momentarily",ID1221692398,Channel Issue,0.447453393481,Signal Issue
cannot get channel 37 today,ID1219387279,Channel Issue,0.447453393481,Channel Issue
reset my box ,ID1231437354,Cable Box Not Working,0.170694069502,Cable Box Not Working
we upgraded to 30mpbs a few days ago but my speeds are still at the old speeds  when will it take effect,ID1224103634,Login Issue,-0.729601128691,Speed Issue
i just subscribed to the preffered tv plan does ts come with a wifi router or do i have to buy my own,ID1229238610,Home Wifi,-0.143993182565,Plan Explaination
service cutting in and out,ID1229926355,Login Issue,-0.729601128691,Service Issue
im not getting the qvc channel - not since last night,ID1232315547,Channel Issue,0.447453393481,Channel Issue
 i am unable to access my twc account on-line to pay my bill i get a message that my on-line account is disabled would you please enable my on line account so i may pay my bill thank you,ID1223654644,Account Disabled,0.104520868342,Account Setup
modem id and password,ID1235259937,Login Issue,-0.00281638799308,Login Issue
we had to move my computer  when we reconnected it it asked for the cable modem drivers  we didnt get a disk and i cant find them on your site,ID1219736270,Modem Setup,-0.123776298782,Modem Setup
cable box not working,ID1232360026,Cable Box Not Working,0.278938070786,Signal Issue
how do i view my call story,ID1228391574,Internet Not Working,-0.483900219149,Call History
my account has locked up can you help,ID1227189186,Account Disabled,0.350088668145,Account Disabled
we lost cable connection about 10mins ago is there a problem with the cable service,ID1228493390,Cable Issue,-0.110939702718,Signal Issue
i dont understand the channel guide,ID1222697978,Channel Issue,0.447453393481,Channel List
why does my phone keep dropping calls,ID1232594492,Phone Not Working,0.558739381306,Phone Not Working
i need my password reset,ID1228385892,Login Issue,0.628693369974,Login Issue
what package do i have,ID1229752642,Login Issue,-0.729601128691,Details Of Existing Plan
i have business class internet in my home but residential cable tv  when i log in on my laptop the website doesnt recognize my ip address as my home therefore i cannot watch all the channels,ID1232322374,Channel Issue,0.0784217622712,Home Wifi
how do i reset my network password,ID1232617575,Login Issue,0.628693369974,Login Issue
please unlock my acct so i can log ina nd pay my bill,ID1232316057,Login Issue,-0.729601128691,Login Issue
need a tech to hook up tv cable,ID1236372752,Cable Issue,-0.371729390968,Appointment
why cant i access live sports games online,ID1232236353,Login Issue,-0.729601128691,Online Tv Issues
how do i login to the ui so i can access my wifi passwords to view them and make changes,ID1229200531,Home Wifi,0.458632744834,Login Issue
i cannot access my account and need tol,ID1229606550,Login Issue,-0.331283804003,Account Info
is there an approved twc cable modem wtelephone capabilty that i can purchase to replace my leased modem,ID1233411893,Modem Setup,0.127301942882,Purchase Modem
cant log in,ID1229701001,Login Issue,-0.729601128691,Login Issue
i am being asked for a twc id i do not have one that i know of,ID1224183180,Twc Id,-0.333479483115,Twc Id
i just received a new box per a free upgrade  it looks exactly the same as the modem the tech guy put in last month  how do i know if t are the same,ID1236095810,Cable Box Not Working,-0.200793381346,Purchase Modem
since i received the new modem my voip vonage phone rings caller id works but i cnnot call out and only occassinally can hear the calling party on incomming if i pck up on the first ring o two never hear the caller 4th or 5th ring maybe calling out the party hears me usually but i cant hear them,ID1223036188,Caller Id,0.709469098177,Dail Tone Issue
my wireless is not working but it works wired,ID1232277165,Login Issue,-0.729601128691,Home Wifi
i received a mailer from you that says you moved me to earthlink extreme an no additional cost i dont see a difference 21mps upload and 16 mps download speed is it a hoax,ID1219120825,Speed Issue,0.922803792326,Details Of Existing Plan
 are you throttling my internet all of a sudden my speeds have tanked and i cant load any hd videos i am not using any extra bandwidth on my end,ID1220083589,Internet Not Working,0.292607691801,Speed Issue
i am unable to log into my account and see my current month bill,ID1227231974,Login Issue,-0.331283804003,Login Issue
unless i change channel or volume with my remote after a couple hours the cable shuts off---why,ID1224075509,Channel Issue,-0.227464853009,Cable Box Not Working
my internet quit and now its asking for me to register,ID1223455970,Internet Not Working,0.292607691801,Internet Not Working
password reset,ID1227374271,Login Issue,0.628693369974,Login Issue
my online email account is almost non-functional  it only occasionally allows me to delete msgs  then my storage limit gets reached and it starts bouncing messages,ID1232109063,Email Issue,0.130196957683,Cable Box Not Working
i have guests what is my password,ID1235392684,Login Issue,0.628693369974,Wifi Password
is ther internet connection issues in bedford tx area,ID1229031980,Service Availablity,0.00069671740602,Internet Not Working
my account has been disabled,ID1224117285,Account Disabled,0.360854339002,Account Setup
i am subscribing 15 mbps internet but why am i getting only 24 mbps on my laptop,ID1234626846,Internet Not Working,0.292607691801,Speed Issue
can you disable my routers wifi so it doesnt interfere with my own wifi router,ID1222186552,Home Wifi,0.458632744834,Home Wifi
i like to start services with u,ID1225006964,Login Issue,-0.729601128691,Service Availablity
ping results for vonage indicate problems with connection speed prevent my making and receiving phone calls,ID1226065443,Phone Not Working,0.37453074859,Speed Issue
internet keeps dropping out have reset modem multiple times,ID1223176028,Internet Not Working,-0.167352833164,Internet Not Working
does my set top box need to be replaced if the reception is laggingchoppy,ID1235324948,Cable Box Not Working,0.170694069502,Cable Box Not Working
how do i activate my new digital land line from time warner i got the new modemand stuffwhat link do i go to,ID1221470885,Login Issue,-0.729601128691,Modem Setup
i see a channel is not on  to be specific channel 310 the nfl network,ID1229928120,Channel Issue,0.447453393481,Channel Issue
i am unable to reset the password on my account,ID1229213066,Login Issue,0.516807183187,Update
"hoy do i get caller id on my tv screen ive gone to settings selected ""on"" but caller id doesnt appear on screen",ID1235305291,Caller Id,0.929313323707,Caller Id
why cant t fix my internet ts saturday t came last saturday and didnt do anytng,ID1233482046,Internet Not Working,0.292607691801,Internet Not Working
lost all my new incoming emails over the last week wle setting up a new pc  now that my email is finally set up correctly and i have captured my storical emails is there any chance i could get back what was on the server for the last week or so  it was downloaded yesterday and dumped witn minutes so i didnt even see most of them  i use pop now,ID1228614778,Email Issue,0.45381142214,Email Issue
ts will be my 3rd chat im getting upsetmy internet is intermittent and slow,ID1223468578,Speed Issue,0.911355821884,Speed Issue
i just had my routermodem replaced from the ubee to the arris  i would like to request that the arris be put into bridge mode,ID1236325401,Login Issue,-0.729601128691,Modem Setup
how can i stream tv shows to my computer,ID1228778119,Signal Issue,-0.594593786902,Streaming
we are receiving a lot of spam email that is from the mail delivery system  we are concerned that someone is trying to access and use our email address,ID1230916507,Email Issue,0.45381142214,Account Info
i locked my account,ID1236338077,Account Disabled,0.350088668145,Login Issue
what is the apn,ID1224051073,Login Issue,-0.729601128691,Service Issue
how many hd channles can be watched  recorded simultaneously with time warner service,ID1224872771,Login Issue,-0.729601128691,Channel Issue
my cable box keeps resetting itself,ID1220050008,Cable Box Not Working,0.278938070786,Cable Box Not Working
i need to port 2 numbers from vonage that start with 212 and im getting the runaround from twc,ID1229752636,Login Issue,-0.729601128691,Account Info
why am i disconnected,ID1229088956,Login Issue,-0.729601128691,Service Issue
activate purchased modem,ID1237005054,Modem Setup,0.303496439344,Modem Setup
 iw ould like to have my emails say t come from a deifferent name than my current email address currently it is faranetta1txrrcom and i would like to have it say it came from melindagirlmeetslakecom i do not know if i need to change the actual email address or if i can jsu change the name i receive emails sent to melindagirlmeetslakecom in my inbox but when i reply t come from faranetta1txrrcom is there a way to change ts thanks,ID1224617571,Email Issue,0.45381142214,Email Issue
low quality of service 49 and poor max pause 16ms,ID1233572320,Login Issue,-0.729601128691,Speed Issue
we were supose to have our cable connected and the box is stuck on ait i reconnected unplug and notng,ID1231942579,Cable Box Not Working,-0.00749506914985,Cable Box Not Working
not able to connect to internet,ID1222114806,Internet Not Working,0.292607691801,Internet Not Working
my picture on my dvr is not working please fix ts it says contact twc but my digital adapter in my other tv is working,ID1229987546,Dvr Issue,0.51052253593,Dvr Issue
i get a recording that t are aware that one of my cable boxes wont reboot but the box has not been working for 3 days i would like to speak to live person,ID1231613649,Cable Box Not Working,-0.00749506914985,Cable Box Not Working
how do i deactivate my call forwarding,ID1228580587,Login Issue,-0.729601128691,Phone Setup
poor speeds since 11072014 only getting ~5-10mbps down on a 10010 provisioned account,ID1223550108,Login Issue,-0.331283804003,Speed Issue
set up account email addresses,ID1230628120,Email Issue,0.130196957683,Account Info
i tested my internet speed on toastnet and it is running slow can you check out the speed on my line,ID1230825860,Speed Issue,1.60839483251,Speed Issue
my account is disable,ID1224233780,Login Issue,-0.331283804003,Service Issue
i need my password reset  locked out of system,ID1232326556,Account Disabled,0.10659811726,Login Issue
my internet has gotten extremely slow over the past 3 days i tnk the modem may be dying or sometng,ID1233299892,Speed Issue,0.60023159316,Speed Issue
unable to send the outbound email messages,ID1231768372,Email Issue,0.45381142214,Email Issue
turned on bridged nat with my arris modem wifi no longer works and am unable to connect to my routers page 19216801,ID1224407150,Home Wifi,0.112432035495,Home Wifi
i cannot acces to 19216801 for wireless setting,ID1224106504,Login Issue,-0.729601128691,Home Wifi
box isnt working,ID1228936753,Cable Box Not Working,0.170694069502,Cable Box Not Working
is time warner cable getting root sports houston for astrosrockets games i see it is launcng monday,ID1226841433,Cable Issue,-0.110939702718,Channel Issue
as a result of recent work by time warner our outside cablewire from the pedestal is lying on the ground it needs to be buried,ID1223685213,Speed Issue,-0.248015220937,Cable Issue
how do i allow guest access to my wifi,ID1228416457,Home Wifi,0.458632744834,Home Wifi
my dvr has been frequently going out sayig that it is not available  then it will come back for a wle then it will go out again,ID1232669927,Dvr Issue,0.949279307964,Dvr Issue
when you add second dvr do you have to do anytng specific,ID1233521586,Dvr Issue,0.949279307964,Dvr Issue
tv not working,ID1231968319,Signal Issue,-0.594593786902,Channel Issue
internet in - out,ID1231967862,Internet Not Working,0.292607691801,Internet Not Working
we are in a rv resort in rockport tx and connected to their twc  can i lease-rent a dvr recorder,ID1219109472,Dvr Issue,0.949279307964,Dvr Issue
connection is incredibly slow please reset,ID1226566651,Speed Issue,1.16555859425,Speed Issue
my cable seems to be out i cannot get a picture on my television,ID1227785579,Cable Issue,-0.110939702718,Cable Issue
bad audio on channel 1346,ID1231389231,Channel Issue,0.447453393481,Channel Issue
i m traveling and i need to tranfer my calls to celli never registered i thru computer before,ID1235193849,Phone Not Working,0.281073712832,Voice Mail
when i try to play an episode on hbogo i get a video error code 03-27-326,ID1229957442,Login Issue,-0.729601128691,Channel Issue
forgot my wifi password,ID1236261752,Wifi Password,-0.28194545214,Wifi Password
i need help transferring my network and password settings for my new modem,ID1235285707,Login Issue,0.0166151921824,Modem Setup
our buildings second floor twc lock box junction box is broken all the cables for the floor are exposed,ID1232665231,Cable Box Not Working,0.170694069502,Cable Issue
reception is very choppy and has been for days,ID1230015347,Login Issue,-0.729601128691,Signal Issue
can i get a new remote control,ID1236437501,Remote,0.922037463607,Remote
i am only getting 5 mbps and i pay for 15 mbps,ID1231976827,Login Issue,-0.729601128691,Speed Issue
is the dvr manager online broken or does it always not work nbc recordings do not record sound do you have any idea why that might be,ID1224002518,Dvr Issue,0.949279307964,Dvr Issue
how many bengali channels are there,ID1229176382,Channel Issue,0.61517436214,Channel Issue
when will tw service person be out,ID1223241137,Login Issue,-0.729601128691,Service Availablity
very low speeds since months even after repaeted requests,ID1229842941,Login Issue,-0.729601128691,Speed Issue
 just upgraded to ultimate 100 earliert said it would be active instantly  im only getting 17mb down and < 1mb up  please can you advise,ID1220546278,Login Issue,-0.729601128691,Speed Issue
before replacing our wifi box we didnt have any problem streaming videos from any source but since replacing the box weve had notng but trouble  if you could help us get back to the same level of service we had before i would greatly appreciate it,ID1235350628,Cable Box Not Working,-0.0358542741107,Service Issue
new service,ID1229468497,Login Issue,-0.729601128691,Account Setup
020 mbps download speed not good,ID1225819661,Speed Issue,0.922803792326,Speed Issue
i just received an email that stated my order has been canceled  i did not cancel it,ID1227312296,Cancellation,-0.171495657157,Cancellation
speedrouter issues,ID1232383906,Login Issue,-0.729601128691,Speed Issue
new tw arris tg1672 is not passing streaming video for security system,ID1224130079,Login Issue,-0.729601128691,Tv Setup
i seem to have forgotten my password to log in so i can get the mcafee antivirus,ID1224872176,Anti Virus,1.18493353008,Login Issue
take voicemail off my plan,ID1222447843,Voice Mail,1.03967659568,Voice Mail
phone no ring tone no incoming calls internet slow,ID1235808084,Phone Not Working,0.117329799319,Phone Not Working
iam trying to log in to watch an episode of the walking dead on amc via twc and i forgot my password when i try to retreive the password i get a message of system error,ID1228465633,Login Issue,0.628693369974,Login Issue
ive purchased a wireless router and i need to replace the one time warner installed how do i go about activating my new modem,ID1227667638,Modem Setup,0.303496439344,Modem Setup
internet and cable out at home--is there an outage in 11222,ID1228429804,Internet Not Working,-0.167724818636,Internet Not Working
internet username and password,ID1220011494,Login Issue,0.123841436225,Login Issue
why is my internet so slow,ID1229255148,Speed Issue,0.911355821884,Speed Issue
internet plans,ID1231732468,Internet Not Working,0.292607691801,Plan Explaination
why wont my dvr manager work,ID1236175382,Dvr Issue,0.949279307964,Dvr Issue
tv programming keeps freezing,ID1237088756,Signal Issue,-0.594593786902,Tv Not Working
twc id,ID1221472925,Twc Id,-0.333479483115,Login Issue
tv service hasnt worked since 800 ts morning i cant call since our phones lines are down as well please chekc our tv service,ID1233294515,Signal Issue,-0.594593786902,Signal Issue
i went to use phone ts morning-says no line i pay for phone service i have a payment ar,ID1224555972,Phone Not Working,-0.187852843415,Phone Not Working
not sure what my tc id is nor what the primary account e-mail address is  had not used the e-mail service since we switched from att to twc earlier ts year  i do remember the installation tech stated that the primary e-mail was all messed up  so probably need to correct the primary e-mail address as well,ID1232210979,Login Issue,-0.272523134376,Twc Id
the cable running to my home is laying in my back yard it came loose from the pole i still have service,ID1230269739,Cable Issue,-0.110939702718,Cable Issue
i live in an apartment complex wch provides internet and tv my question is how can i get a cable box,ID1229767099,Cable Box Not Working,-0.114248976831,Cable Box Not Working
why do we have a technician coming out tomorrow,ID1236471927,Login Issue,-0.729601128691,Appointment
help with first time installation,ID1236364740,Login Issue,-0.729601128691,Tv Setup
my remote controller is not working  the cbl button at the top right side near the power button stays lit continuously,ID1227291819,Remote,0.922037463607,Remote
i cant get my code tio work,ID1236129465,Login Issue,-0.729601128691,Twc Id
my phone is dead cable and internet are fine,ID1223756052,Internet Not Working,-0.384719110646,Phone Not Working
i have changed my email address so my account will not come up  how do i change that  on my account,ID1227295969,Email Issue,-0.216387050765,Update
why is my internet speed slow,ID1223794931,Speed Issue,1.62430263715,Speed Issue
i want to create an accont  but i cannot remember if i already did,ID1236957602,Login Issue,-0.729601128691,Login Issue
need to setup installation appointment,ID1229089702,Appointment,0.882026778961,Appointment
slow connection,ID1229974288,Speed Issue,1.16555859425,Speed Issue
i was told my internet would be available 24-48 hours after i picked up the modem  its not  why not,ID1220588397,Internet Not Working,-0.167352833164,Internet Not Working
we had an appointment for a technician to come to our home yesterday around 4pm he did not show up,ID1232214028,Appointment,0.882026778961,Appointment
is bbc america avilable in hd on tv i can see it on the computer using your apthanks kevin,ID1236952361,Signal Issue,-0.594593786902,Channel List
it wont let me signin,ID1224114135,Login Issue,-0.729601128691,Login Issue
i forgot my email username and password,ID1221372804,Login Issue,0.132503969371,Login Issue
how many channels can i record at the same time  can i watch another channel wle recording other channels  thank you,ID1222113536,Channel Issue,1.05668059596,Tv Setup
need the key for the wifi to set up tv,ID1235144097,Home Wifi,-0.143993182565,Home Wifi
activate modem,ID1220514523,Modem Setup,0.303496439344,Modem Setup
is there a channel for netflix,ID1232342941,Channel Issue,0.447453393481,Channel Issue
i picked up a 2nd cable box for another room in the house  i need to get it activated so i can set up the tv,ID1231348422,Cable Box Not Working,0.0655715165967,Tv Setup
my internet service periodically disconnects,ID1230730544,Internet Not Working,0.292607691801,Internet Not Working
guy was suppose to come to my house on friday to set up my service i told the rep i will not be home on friday and a different date will need to be set up but she sent the man out to my home anyway,ID1225175393,Login Issue,-0.729601128691,Appointment
i made a login but its not letting me use it,ID1236356048,Login Issue,-0.729601128691,Login Issue
i have been on hold for 30+ minutes i would like to schedule a tech to come out and fix what t messed up the last time t were out here t did sometng and now my signal is worse than it was before,ID1224766836,Login Issue,-0.729601128691,Signal Issue
activate my own modem,ID1230610707,Modem Setup,0.303496439344,Modem Setup
remote does not work,ID1221457998,Remote,0.922037463607,Remote
i need getting my account unlocked,ID1233566608,Login Issue,-0.331283804003,Account Disabled
internet,ID1231024922,Internet Not Working,0.292607691801,Internet Not Working
417 has not been on for me since last night did a reboot at that time maybe a reboot from your end would help,ID1229387863,Login Issue,-0.729601128691,Modem Issue
cable box is far from tv,ID1222608414,Cable Box Not Working,0.0655715165967,Cable Box Not Working
router not connecting,ID1227649424,Login Issue,-0.729601128691,Modem Setup
dvr space availability is very small and only able to record 2 shows at one time - can you assist,ID1222331680,Dvr Issue,0.949279307964,Dvr Issue
i am inquiring into status of an oper order,ID1231411776,Login Issue,-0.729601128691,Order Status
dont know my account info,ID1224001376,Login Issue,-0.331283804003,Account Info
my email is not receiving any more messages due to full capacity how can i delete messages,ID1222639445,Email Issue,0.45381142214,Email Issue
my phone is not working properly it rings and i cant hear anyone i make calls and it cuts out i cant even call to get it fixed,ID1233388191,Phone Not Working,1.35084195297,Phone Not Working
laptop wont connect to wireless modem,ID1230870529,Modem Setup,0.303496439344,Modem Issue
why am i only getting about 1 mbps,ID1230011889,Login Issue,-0.729601128691,Speed Issue
my dads phone line isnt working at their house can the line be reset by time warner,ID1235981076,Phone Not Working,-0.0929528084616,Phone Not Working
whats my account number,ID1229209079,Login Issue,-0.331283804003,Account Info
router questions,ID1236190027,Login Issue,-0.729601128691,Modem Setup
i have forgotten my password for my home wifi,ID1229821754,Home Wifi,0.0785121855132,Login Issue
why does my cable box power off by itself,ID1223600657,Cable Box Not Working,0.278938070786,Cable Box Not Working
i have no internet service--i have rebooted the modem checked the connections,ID1231891952,Internet Not Working,-0.167352833164,Internet Not Working
i forgot my username and password,ID1235375735,Login Issue,0.628693369974,Login Issue
my internet doesnt  want to work sometimes,ID1221249382,Internet Not Working,0.292607691801,Internet Not Working
speed of internet,ID1228916743,Speed Issue,0.677971708775,Speed Issue
activate modem,ID1228148639,Modem Setup,0.303496439344,Modem Setup
need to reset username  password,ID1223742279,Login Issue,0.628693369974,Login Issue
slow internet,ID1235262185,Speed Issue,0.911355821884,Speed Issue
cant log in,ID1224207106,Login Issue,-0.729601128691,Login Issue
i lost the guy i was chatting with about my phone not working,ID1223114479,Phone Not Working,0.999961627558,Phone Not Working
i cant activate my modem from computer it says to call or chat,ID1233049343,Modem Setup,0.303496439344,Modem Setup
reset pw,ID1224217864,Login Issue,-0.729601128691,Login Issue
my dvr freezes when trying to fast forward do you have newer model i can try or anytng,ID1229310112,Dvr Issue,0.949279307964,Dvr Issue
i have been locked out of signing into my account my username is bjguthrie but i am assuming i need to reset my password,ID1226596819,Login Issue,0.169297254054,Login Issue
my internet speed is super slow,ID1224010302,Speed Issue,1.62430263715,Speed Issue
accidentally reset my router need help please,ID1222118601,Login Issue,-0.729601128691,Modem Setup
twc id is locked,ID1233571278,Account Disabled,-0.181305749541,Twc Id
billing cannot sign in to my account,ID1219977032,Login Issue,-0.331283804003,Login Issue
i would like to delete my email account,ID1233532780,Email Issue,0.130196957683,Email Issue
lost my password,ID1225367904,Login Issue,0.628693369974,Login Issue
i cant find my user name and password,ID1225132116,Login Issue,0.628693369974,Login Issue
why is my download speed so slow i just ran your spped test and it came out 069 mbps,ID1229328590,Speed Issue,1.83752044391,Speed Issue
account has been disabled,ID1229442956,Account Disabled,0.360854339002,Account Disabled
can i use the usb port to make my external hard drive accessible via wifi network,ID1224009505,Home Wifi,0.458632744834,Home Wifi
why dont i have hd channels,ID1230745699,Channel Issue,0.61517436214,Details Of Existing Plan
acct disabled need to reset password,ID1221484503,Login Issue,0.309812329111,Account Disabled
how can i cange my email accounts passwords,ID1231554396,Email Issue,0.45381142214,Email Issue
 my cable seems to be out are there outages in my neighborhood im in the west village,ID1228511792,Cable Issue,-0.110939702718,Service Availablity
my internet is supposed to be around 30 on the download and im getting anywhere from 5 to 14,ID1228547114,Internet Not Working,0.292607691801,Speed Issue
slow service,ID1231316629,Speed Issue,1.16555859425,Service Issue
is there a package for 200+ channels and 30 mbs speed,ID1230733861,Channel Issue,0.196212050657,Plan Explaination
why i my speed slow,ID1231356434,Speed Issue,1.83752044391,Speed Issue
multiple channels not working,ID1219959869,Channel Issue,0.61517436214,Channel Issue
lock out unable to log in,ID1227632579,Login Issue,-0.729601128691,Login Issue
i dont know my user name neither my password,ID1235195407,Login Issue,0.628693369974,Login Issue
i am locked out,ID1231444621,Account Disabled,0.350801164091,Account Disabled
wifi is horrible again running at 233mbps,ID1228829460,Home Wifi,0.458632744834,Home Wifi
unable to syncronize twc mail with windows live mail using step by step guide,ID1231374114,Login Issue,-0.729601128691,Email Issue
losing connection,ID1219240428,Login Issue,-0.729601128691,Internet Not Working
im supposed to have 15mb on the download  5mb on the upload im getting 03 on the download  30 on the upload i called teccal support  1 of your supervisors hung up on me thats not professional im very upset,ID1235211317,Login Issue,-0.729601128691,Speed Issue
what is my twc id,ID1231970030,Twc Id,-0.333479483115,Account Info
we have subscribed to the ultimate 300 plan and my speed is currently less than 4mbps on download and less than 5mbps on upload,ID1231780852,Speed Issue,0.922803792326,Speed Issue
box does not turn on,ID1236397064,Cable Box Not Working,0.170694069502,Cable Box Not Working
much slower internet than advertised,ID1229606583,Internet Not Working,0.292607691801,Speed Issue
my internet is flaky,ID1225827708,Internet Not Working,0.292607691801,Internet Not Working
i have dial tone but cant dial out,ID1231329167,Dail Tone Issue,0.344827225612,Dail Tone Issue
i have tried rebboting and the phone still does not work,ID1228394926,Phone Not Working,-0.0929528084616,Phone Not Working
my cable box dvr is no longer recording  can just bring it to the local twc store to get a replacement,ID1236330188,Dvr Issue,0.09476285615,Dvr Issue
i just added phone service and have hooked up the modem and have no dial tone i also reset the modem via the internet through my services and still have no dial tone,ID1222368529,Dail Tone Issue,0.164470948675,Dail Tone Issue
new modem and phone service not working,ID1223056536,Phone Not Working,-0.184569057795,Phone Not Working
my email has stopped coming into my phone and my tablets as of last wednesday what can i do to fix ts problem,ID1233522210,Email Issue,0.0855610098136,Email Issue
how do i get the dial tone to woek,ID1230330215,Dail Tone Issue,0.493769733454,Dail Tone Issue
refresh my signal speed is 520,ID1226113106,Speed Issue,0.922803792326,Speed Issue
why did my tv stop working,ID1235124660,Signal Issue,-0.594593786902,Signal Issue
multiple channels on my tv are not working after multiple reboots,ID1233621667,Channel Issue,0.399898792391,Channel Issue
speeds issue,ID1228789732,Login Issue,-0.729601128691,Speed Issue
when i am connected to vpn internet explorer will not work  when i disconnect vpn ie works fine  i believe it is a problem with the modems firewall  is there a way to correct ts,ID1233436798,Cancellation,0.180216952388,Internet Not Working
how do i add a channel to an existing list,ID1236179953,Channel Issue,0.447453393481,Channel Issue
my internet is way slower then it should be,ID1225139014,Internet Not Working,0.292607691801,Speed Issue
i need to activate my modem,ID1220512718,Modem Setup,0.303496439344,Modem Setup
under guide i use to see the channels on the left side and dont see them anymore,ID1220575556,Channel Issue,0.61517436214,Channel List
i am unable to reset my password,ID1219264394,Login Issue,0.628693369974,Login Issue
i have a service scheduled for tomorrow wo 1000743070191047 to confirm the appt tomorrow please call our home phone number 254 698 3646 as my phone will be out of range due to my job thanks,ID1228502274,Phone Not Working,-0.0929528084616,Appointment
slow download speed,ID1220034151,Speed Issue,1.83752044391,Speed Issue
is there going to be faster speeds here in el paso from what im getting now ,ID1227370236,Login Issue,-0.729601128691,Speed Issue
can you help me turn off the wifi on my modem,ID1227366248,Home Wifi,0.112432035495,Home Wifi
"my dvr cancels some programs that have been set to record  also some programs say ""not allowed to record""  how can i fix ts",ID1228667681,Dvr Issue,0.949279307964,Dvr Issue
i can not use internet now,ID1236128343,Internet Not Working,0.292607691801,Internet Not Working
can i get the deal online if i upgrade,ID1230956521,Login Issue,-0.729601128691,Plan Explaination
turn off auto-search for bad urls,ID1232335165,Login Issue,-0.729601128691,Modem Setup
my tmcguirerochesterrrcom says its disabled  can you tell me why and reenabled it,ID1226849010,Account Disabled,-0.240059913114,Account Disabled
not getting a stable connection seeing frequent rto,ID1235832062,Login Issue,-0.729601128691,Internet Not Working
reset password,ID1227267819,Login Issue,0.628693369974,Login Issue
wifi is working but not on my phone,ID1225838952,Home Wifi,-0.00165524759078,Phone Not Working
can my arris router use opendns as a web filter or can you releasemy routers restrictions so it can,ID1228741366,Login Issue,-0.729601128691,Modem Setup
i need someone to come re wire,ID1230162666,Login Issue,-0.729601128691,Cable Issue
i have whole home dvr sometimes the box in the dinning room does not show espn ch 0052 and 0053 but all other channels work and ch 0052 works fine on the primary settop box i have rebooted the box in the dining room,ID1219757229,Cable Box Not Working,-0.314657811394,Channel Issue
can i trade in my modem w built in wireless for a regular modem to use my own router instead,ID1221378109,Modem Setup,0.303496439344,Purchase Modem
when will technician be coming to install phone service,ID1233532206,Phone Not Working,-0.117954853564,Appointment
is there an outage in zipcode 75034,ID1230304849,Login Issue,-0.729601128691,Service Availablity
i am trying to access time warner through my roku  it is asking for a time warner id  i tried to access my time warner account but have forgotten my password and received a message that my account had been disabled,ID1219279425,Login Issue,0.0635731280757,Login Issue
reset my twc id,ID1226080475,Twc Id,-0.333479483115,Twc Id
phone dont have a dial tone,ID1224179630,Dail Tone Issue,0.304427752071,Dail Tone Issue
no internet,ID1233299022,Internet Not Working,0.292607691801,Internet Not Working
appointment,ID1222276728,Appointment,0.882026778961,Appointment
i need to cancel repair modem worked ts morning after not for several hours,ID1225812272,Cancellation,-0.135482295708,Appointment
just had new cable box installed after the tech left the box spontaneously rebooted and then i had no service,ID1223599207,Cable Box Not Working,0.384170902499,Cable Box Not Working
our internet works but the phone doesnt  i tried to reset modem through your website but no luck  any suggestions,ID1233384673,Internet Not Working,-0.403892333469,Phone Not Working
im trying to sign in to watch tv online and usernamepassword wont work it told me to contact twc,ID1224924929,Tv Setup,-0.504277453255,Login Issue
i need to cancel my technician appointment,ID1222458135,Appointment,0.57321799597,Appointment
why do i need a technician for whole house dvr was just disconnected from neil,ID1226835753,Dvr Issue,0.949279307964,Dvr Issue
i am not recieing proprer internet download speed,ID1229950448,Speed Issue,0.677971708775,Speed Issue
i cannot login into my account so that i can use wifi internet on my mobile devices,ID1230846403,Home Wifi,-0.084355325143,Login Issue
